977,-137.5,356.9,275.9
978,-137.5,358.3,277.9
979,-137.5,361.2,280.8
980,-137.5,362.6,282.7
981,-138.5,364.1,283.7
982,-138.5,364.1,284.7
983,-138.5,364.1,284.7
984,-138.5,364.1,283.7
985,-138.5,364.1,282.7
986,-138.5,362.6,280.8
987,-138.5,361.2,278.8
988,-138.5,359.7,277.9
989,-137.5,359.7,276.9
990,-137.5,358.3,276.9
991,-137.5,358.3,275.9
992,-137.5,356.9,275.9
993,-137.5,356.9,275.9
994,-136.6,356.9,274.9
995,-136.6,355.4,274
996,-136.6,354,272
997,-136.6,352.5,270.1
998,-136.6,351.1,268.1
999,-135.6,349.6,267.2
1000,-135.6,349.6,266.2
1001,-135.6,348.2,266.2
1002,-135.6,348.2,266.2
1003,-135.6,348.2,267.2
1004,-136.6,351.1,269.1
1005,-136.6,352.5,272
1006,-137.5,355.4,274
1007,-137.5,358.3,276.9
1008,-138.5,361.2,278.8
1009,-138.5,364.1,280.8
1010,-139.5,365.5,282.7
1011,-139.5,367,282.7
1012,-139.5,368.4,283.7
1013,-139.5,368.4,284.7
1014,-139.5,367,283.7
1015,-139.5,367,283.7
1016,-139.5,364.1,282.7
1017,-139.5,362.6,280.8
1018,-138.5,361.2,279.8
1019,-138.5,361.2,278.8
1020,-138.5,361.2,278.8
1021,-138.5,361.2,277.9
1022,-138.5,361.2,276.9
1023,-138.5,359.7,275.9
1024,-137.5,359.7,274.9
1025,-137.5,358.3,273
1026,-137.5,358.3,272
1027,-137.5,356.9,271.1
1028,-137.5,355.4,270.1
1029,-137.5,355.4,270.1
1030,-137.5,354,270.1
1031,-137.5,354,270.1
1032,-137.5,352.5,271.1
1033,-137.5,352.5,271.1
1034,-137.5,354,272
1035,-137.5,355.4,272
1036,-138.5,356.9,273
1037,-138.5,358.3,273
1038,-138.5,359.7,274
1039,-138.5,361.2,274.9
1040,-139.5,362.6,275.9
1041,-139.5,364.1,277.9
1042,-140.5,365.5,280.8
1043,-140.5,365.5,282.7
1044,-140.5,367,285.6
1045,-140.5,368.4,286.6
1046,-140.5,368.4,286.6
1047,-140.5,368.4,285.6
1048,-140.5,367,285.6
1049,-140.5,367,283.7
1050,-140.5,367,281.7
1051,-140.5,365.5,280.8
1052,-140.5,367,279.8
1053,-140.5,365.5,278.8
1054,-140.5,364.1,278.8
